NAME,GEO_ID_local,Total Population,Income to Poverty Level: Under 0.50,Income to Poverty Level: 0.50 to 0.99,Income to Poverty Level: 1.00 to 1.24,Income to Poverty Level: 1.25 to 1.49,Total Male 75 to 79 years,Total Male 80 to 84 years,Total Male 85 and older,Total Female 75 to 79 years,Total Female 80 to 84 years,Total Female 85 and older,Total Not Hispanic or Latino,Total Not Hispanic or Latino White alone,Total Hispanic or Latino,Total Hispanic or Latino White alone,"Estimate!!Total:!!5 to 17 years:!!Speak Spanish:!!Speak English ""not well""","Estimate!!Total:!!5 to 17 years:!!Speak Spanish:!!Speak English ""not at all""","Estimate!!Total:!!5 to 17 years:!!Speak other Indo-European languages:!!Speak English ""not well""","Estimate!!Total:!!5 to 17 years:!!Speak other Indo-European languages:!!Speak English ""not at all""","Estimate!!Total:!!5 to 17 years:!!Speak Asian and Pacific Island languages:!!Speak English ""not well""","Estimate!!Total:!!5 to 17 years:!!Speak Asian and Pacific Island languages:!!Speak English ""not at all""","Estimate!!Total:!!5 to 17 years:!!Speak other languages:!!Speak English ""not well""","Estimate!!Total:!!5 to 17 years:!!Speak other languages:!!Speak English ""not at all""","Estimate!!Total:!!18 to 64 years:!!Speak Spanish:!!Speak English ""not well""","Estimate!!Total:!!18 to 64 years:!!Speak Spanish:!!Speak English ""not at all""","Estimate!!Total:!!18 to 64 years:!!Speak other Indo-European languages:!!Speak English ""not well""","Estimate!!Total:!!18 to 64 years:!!Speak other Indo-European languages:!!Speak English ""not at all""","Estimate!!Total:!!18 to 64 years:!!Speak Asian and Pacific Island languages:!!Speak English ""not well""","Estimate!!Total:!!18 to 64 years:!!Speak Asian and Pacific Island languages:!!Speak English ""not at all""","Estimate!!Total:!!18 to 64 years:!!Speak other languages:!!Speak English ""not well""","Estimate!!Total:!!18 to 64 years:!!Speak other languages:!!Speak English ""not at all""","Estimate!!Total:!!65 years and over:!!Speak Spanish:!!Speak English ""not well""","Estimate!!Total:!!65 years and over:!!Speak Spanish:!!Speak English ""not at all""","Estimate!!Total:!!65 years and over:!!Speak other Indo-European languages:!!Speak English ""not well""","Estimate!!Total:!!65 years and over:!!Speak other Indo-European languages:!!Speak English ""not at all""","Estimate!!Total:!!65 years and over:!!Speak Asian and Pacific Island languages:!!Speak English ""not well""","Estimate!!Total:!!65 years and over:!!Speak Asian and Pacific Island languages:!!Speak English ""not at all""","Estimate!!Total:!!65 years and over:!!Speak other languages:!!Speak English ""not well""","Estimate!!Total:!!65 years and over:!!Speak other languages:!!Speak English ""not at all""",state,county,tract,block group,poverty_ratio_sum,over_75_sum,total_minority_non_hispanic,total_minority_hispanic,total_minority,do_not_speak_english_very_well,countytract,Percent with a disability,Residents with a disability,poverty_ratio_sum_share_local,over_75_sum_share_local,total_minority_share_local,Total Hispanic or Latino_share_local,do_not_speak_english_very_well_share_local,Residents with a disability_share_local,GEOID,RN_Name,in_RN,GEO_ID_regional,poverty_ratio_sum_share_regional,over_75_sum_share_regional,total_minority_share_regional,Total Hispanic or Latino_share_regional,do_not_speak_english_very_well_share_regional,Residents with a disability_share_regional
"Block Group 1, Census Tract 1009.30, Chesterfield County, Virginia",510411009301,1029,0,0,42,0,18,0,0,8,7,0,963,873,66,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,51,41,100930,1,42,33,90,66,156,37,41.100930,6.213489113117366,64.0,0.04081632653061224,0.03206997084548105,0.15160349854227406,0.0641399416909621,0.03595724003887269,0.062196307094266275,510411009301,Tri-Cities Region,1,511773517141.1694,0.17352138459796138,0.06445810076327244,0.4132731593385916,0.09035718062292221,0.021728666155173885,0.13744641214727657
"Block Group 2, Census Tract 1009.30, Chesterfield County, Virginia",510411009302,2737,0,26,11,0,9,8,0,9,9,0,2692,2485,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,51,41,100930,2,37,35,207,0,207,8,41.100930,6.213489113117366,170.0,0.01351845085860431,0.01278772378516624,0.07563025210084033,0.016441359152356595,0.0029229082937522835,0.062111801242236024,510411009302,Tri-Cities Region,1,511773517141.1694,0.17352138459796138,0.06445810076327244,0.4132731593385916,0.09035718062292221,0.021728666155173885,0.13744641214727657
"Block Group 1, Census Tract 1009.31, Chesterfield County, Virginia",510411009311,856,0,0,0,0,32,15,14,33,0,30,856,774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,41,100931,1,0,124,82,0,82,0,41.100931,9.24759080800593,79.0,0.0,0.14485981308411214,0.09579439252336448,0.0,0.0,0.09228971962616822,510411009311,Tri-Cities Region,1,511773517141.1694,0.17352138459796138,0.06445810076327244,0.4132731593385916,0.09035718062292221,0.021728666155173885,0.13744641214727657
"Block Group 2, Census Tract 1009.31, Chesterfield County, Virginia",510411009312,1878,49,0,0,0,14,0,14,61,0,0,1862,1723,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,51,41,100931,2,49,89,139,0,139,15,41.100931,9.24759080800593,174.0,0.026091586794462194,0.04739084132055378,0.07401490947816826,0.008519701810436636,0.007987220447284345,0.0926517571884984,510411009312,Tri-Cities Region,1,511773517141.1694,0.17352138459796138,0.06445810076327244,0.4132731593385916,0.09035718062292221,0.021728666155173885,0.13744641214727657
"Block Group 3, Census Tract 1009.31, Chesterfield County, Virginia",510411009313,2662,153,2,136,24,50,0,0,146,0,18,2598,1973,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,41,100931,3,315,214,625,64,689,0,41.100931,9.24759080800593,246.0,0.1183320811419985,0.08039068369646882,0.2588279489105935,0.02404207362885049,0.0,0.09241172051089407,510411009313,Tri-Cities Region,1,511773517141.1694,0.17352138459796138,0.06445810076327244,0.4132731593385916,0.09035718062292221,0.021728666155173885,0.13744641214727657
"Block Group 1, Census Tract 1009.32, Chesterfield County, Virginia",510411009321,1568,0,0,0,0,41,11,0,0,16,10,1458,1071,110,87,0,0,46,0,0,0,0,0,0,0,0,0,11,0,0,0,0,39,0,0,0,0,0,0,51,41,100932,1,0,78,387,23,410,96,41.100932,6.46433990895296,101.0,0.0,0.04974489795918367,0.2614795918367347,0.07015306122448979,0.061224489795918366,0.06441326530612244,510411009321,Tri-Cities Region,1,511773517141.1694,0.17352138459796138,0.06445810076327244,0.4132731593385916,0.09035718062292221,0.021728666155173885,0.13744641214727657
"Block Group 2, Census Tract 1009.32, Chesterfield County, Virginia",510411009322,1727,18,9,0,0,18,9,0,48,4,14,1650,1372,77,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,41,100932,2,27,93,278,60,338,0,41.100932,6.46433990895296,112.0,0.01563404748118124,0.05385060799073538,0.19571511291256513,0.044585987261146494,0.0,0.06485234510712218,510411009322,Tri-Cities Region,1,511773517141.1694,0.17352138459796138,0.06445810076327244,0.4132731593385916,0.09035718062292221,0.021728666155173885,0.13744641214727657
"Block Group 1, Census Tract 1009.33, Chesterfield County, Virginia",510411009331,941,52,21,0,39,0,0,0,6,12,0,858,581,83,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,41,100933,1,112,18,277,83,360,19,41.100933,9.796936230851443,92.0,0.11902231668437832,0.019128586609989374,0.38257173219978746,0.08820403825717323,0.020191285866099893,0.09776833156216791,510411009331,Tri-Cities Region,1,511773517141.1694,0.17352138459796138,0.06445810076327244,0.4132731593385916,0.09035718062292221,0.021728666155173885,0.13744641214727657
"Block Group 2, Census Tract 1009.33, Chesterfield County, Virginia",510411009332,1866,0,68,79,6,4,0,69,19,0,0,1808,1245,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,41,100933,2,153,92,563,0,563,0,41.100933,9.796936230851443,183.0,0.0819935691318328,0.04930332261521972,0.3017148981779207,0.031082529474812434,0.0,0.09807073954983923,510411009332,Tri-Cities Region,1,511773517141.1694,0.17352138459796138,0.06445810076327244,0.4132731593385916,0.09035718062292221,0.021728666155173885,0.13744641214727657
"Block Group 1, Census Tract 1009.34, Chesterfield County, Virginia",510411009341,1655,0,5,120,37,9,0,20,14,0,27,1523,1296,132,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,41,100934,1,162,70,227,132,359,20,41.100934,10.059744873243986,166.0,0.09788519637462235,0.04229607250755287,0.21691842900302113,0.0797583081570997,0.012084592145015106,0.10030211480362537,510411009341,Tri-Cities Region,1,511773517141.1694,0.17352138459796138,0.06445810076327244,0.4132731593385916,0.09035718062292221,0.021728666155173885,0.13744641214727657
"Block Group 2, Census Tract 1009.34, Chesterfield County, Virginia",510411009342,2295,78,145,59,24,0,13,0,13,0,0,2230,1471,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,51,41,100934,2,306,26,759,0,759,14,41.100934,10.059744873243986,231.0,0.13333333333333333,0.011328976034858388,0.330718954248366,0.02832244008714597,0.006100217864923747,0.10065359477124183,510411009342,Tri-Cities Region,1,511773517141.1694,0.17352138459796138,0.06445810076327244,0.4132731593385916,0.09035718062292221,0.021728666155173885,0.13744641214727657
"Block Group 3, Census Tract 1009.34, Chesterfield County, Virginia",510411009343,1094,9,134,91,15,0,21,14,14,49,30,895,408,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,41,100934,3,249,128,487,199,686,0,41.100934,10.059744873243986,110.0,0.22760511882998172,0.1170018281535649,0.6270566727605119,0.18190127970749542,0.0,0.10054844606946983,510411009343,Tri-Cities Region,1,511773517141.1694,0.17352138459796138,0.06445810076327244,0.4132731593385916,0.09035718062292221,0.021728666155173885,0.13744641214727657
"Block Group 4, Census Tract 1009.34, Chesterfield County, Virginia",510411009344,1149,17,82,0,0,29,0,0,15,27,0,948,668,201,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,41,100934,4,99,71,280,75,355,0,41.100934,10.059744873243986,116.0,0.08616187989556136,0.06179286335944299,0.308964316797215,0.17493472584856398,0.0,0.10095735422106179,510411009344,Tri-Cities Region,1,511773517141.1694,0.17352138459796138,0.06445810076327244,0.4132731593385916,0.09035718062292221,0.021728666155173885,0.13744641214727657
"Block Group 1, Census Tract 1009.35, Chesterfield County, Virginia",510411009351,1890,29,48,0,17,15,16,19,37,9,52,1822,1791,68,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,41,100935,1,94,148,31,30,61,0,41.100935,6.9106615139804495,131.0,0.04973544973544974,0.07830687830687831,0.032275132275132276,0.03597883597883598,0.0,0.06931216931216931,510411009351,Tri-Cities Region,1,511773517141.1694,0.17352138459796138,0.06445810076327244,0.4132731593385916,0.09035718062292221,0.021728666155173885,0.13744641214727657
"Block Group 2, Census Tract 1009.35, Chesterfield County, Virginia",510411009352,2509,42,0,0,0,21,9,10,56,10,30,2509,2442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,51,41,100935,2,42,136,67,0,67,22,41.100935,6.9106615139804495,173.0,0.016739736946990835,0.054204862495017936,0.026703866082104424,0.0,0.00876843363889996,0.06895177361498606,510411009352,Tri-Cities Region,1,511773517141.1694,0.17352138459796138,0.06445810076327244,0.4132731593385916,0.09035718062292221,0.021728666155173885,0.13744641214727657
"Block Group 1, Census Tract 1009.36, Chesterfield County, Virginia",510411009361,1514,91,0,0,6,38,8,15,38,8,39,1508,1436,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,41,100936,1,97,146,72,0,72,0,41.100936,8.416201794809606,127.0,0.06406869220607662,0.0964332892998679,0.047556142668428,0.003963011889035667,0.0,0.08388375165125496,510411009361,Tri-Cities Region,1,511773517141.1694,0.17352138459796138,0.06445810076327244,0.4132731593385916,0.09035718062292221,0.021728666155173885,0.13744641214727657
"Block Group 2, Census Tract 1009.36, Chesterfield County, Virginia",510411009362,2609,40,103,21,0,46,30,8,19,16,17,2464,2333,145,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,41,100936,2,164,136,131,0,131,0,41.100936,8.416201794809606,220.0,0.06285933307780758,0.052127251820620925,0.05021080873898045,0.05557684936757378,0.0,0.08432349559218091,510411009362,Tri-Cities Region,1,511773517141.1694,0.17352138459796138,0.06445810076327244,0.4132731593385916,0.09035718062292221,0.021728666155173885,0.13744641214727657
"Block Group 1, Census Tract 1009.37, Chesterfield County, Virginia",510411009371,2520,23,358,0,0,8,18,0,7,12,0,2356,1686,164,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,41,100937,1,381,45,670,0,670,0,41.100937,12.319411610191752,310.0,0.15119047619047618,0.017857142857142856,0.26587301587301587,0.06507936507936508,0.0,0.12301587301587301,510411009371,Tri-Cities Region,1,511773517141.1694,0.17352138459796138,0.06445810076327244,0.4132731593385916,0.09035718062292221,0.021728666155173885,0.13744641214727657
"Block Group 2, Census Tract 1009.37, Chesterfield County, Virginia",510411009372,1287,15,0,20,42,65,27,115,29,51,49,1165,1165,122,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,41,100937,2,77,336,0,28,28,0,41.100937,12.319411610191752,159.0,0.05982905982905983,0.26107226107226106,0.021756021756021756,0.0947940947940948,0.0,0.12354312354312354,510411009372,Tri-Cities Region,1,511773517141.1694,0.17352138459796138,0.06445810076327244,0.4132731593385916,0.09035718062292221,0.021728666155173885,0.13744641214727657
"Block Group 1, Census Tract 1009.38, Chesterfield County, Virginia",510411009381,2071,0,0,0,0,10,11,0,74,0,0,1900,1205,171,22,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,51,41,100938,1,0,95,695,149,844,37,41.100938,4.144385026737968,86.0,0.0,0.045871559633027525,0.40753259295026556,0.08256880733944955,0.017865765330758086,0.04152583293095123,510411009381,Tri-Cities Region,1,511773517141.1694,0.17352138459796138,0.06445810076327244,0.4132731593385916,0.09035718062292221,0.021728666155173885,0.13744641214727657
"Block Group 2, Census Tract 1009.38, Chesterfield County, Virginia",510411009382,6157,57,63,96,0,14,59,0,70,14,0,6102,5050,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,41,100938,2,216,157,1052,55,1107,0,41.100938,4.144385026737968,255.0,0.035082020464511934,0.025499431541335067,0.17979535488062368,0.008932921877537761,0.0,0.04141627415949326,510411009382,Tri-Cities Region,1,511773517141.1694,0.17352138459796138,0.06445810076327244,0.4132731593385916,0.09035718062292221,0.021728666155173885,0.13744641214727657
"Block Group 1, Census Tract 1010.03, Chesterfield County, Virginia",510411010031,2701,0,211,35,50,85,0,0,0,0,0,2666,1933,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,41,101003,1,296,85,733,0,733,0,41.101003,6.850660950339408,185.0,0.1095890410958904,0.031469825990373936,0.271380970011107,0.01295816364309515,0.0,0.0684931506849315,510411010031,Tri-Cities Region,1,511773517141.1694,0.17352138459796138,0.06445810076327244,0.4132731593385916,0.09035718062292221,0.021728666155173885,0.13744641214727657
"Block Group 2, Census Tract 1010.03, Chesterfield County, Virginia",510411010032,3731,42,18,0,0,0,0,13,20,18,13,3512,2540,219,191,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,37,0,0,0,0,0,51,41,101003,2,60,64,972,28,1000,67,41.101003,6.850660950339408,256.0,0.016081479496113642,0.017153578129187885,0.2680246582685607,0.058697400160814796,0.017957652103993568,0.06861431251675154,510411010032,Tri-Cities Region,1,511773517141.1694,0.17352138459796138,0.06445810076327244,0.4132731593385916,0.09035718062292221,0.021728666155173885,0.13744641214727657
"Block Group 3, Census Tract 1010.03, Chesterfield County, Virginia",510411010033,2817,0,11,0,95,0,24,0,0,0,51,2582,2454,235,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,41,101003,3,106,75,128,110,238,0,41.101003,6.850660950339408,193.0,0.037628682996095134,0.026624068157614485,0.08448704295349663,0.08342208022719205,0.0,0.06851260205892794,510411010033,Tri-Cities Region,1,511773517141.1694,0.17352138459796138,0.06445810076327244,0.4132731593385916,0.09035718062292221,0.021728666155173885,0.13744641214727657
"Block Group 4, Census Tract 1010.03, Chesterfield County, Virginia",510411010034,1947,0,0,49,0,0,0,49,0,0,0,1947,1779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,41,101003,4,49,49,168,0,168,0,41.101003,6.850660950339408,133.0,0.025166923472008218,0.025166923472008218,0.08628659476117104,0.0,0.0,0.06831022085259374,510411010034,Tri-Cities Region,1,511773517141.1694,0.17352138459796138,0.06445810076327244,0.4132731593385916,0.09035718062292221,0.021728666155173885,0.13744641214727657
"Block Group 1, Census Tract 1010.04, Chesterfield County, Virginia",510411010041,1127,0,17,24,21,27,0,8,8,3,10,1118,935,9,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,41,101004,1,62,56,183,9,192,8,41.101004,9.811473748226232,111.0,0.055013309671694766,0.049689440993788817,0.17036379769299023,0.007985803016858917,0.00709849157054126,0.09849157054125998,510411010041,Tri-Cities Region,1,511773517141.1694,0.17352138459796138,0.06445810076327244,0.4132731593385916,0.09035718062292221,0.021728666155173885,0.13744641214727657
"Block Group 2, Census Tract 1010.04, Chesterfield County, Virginia",510411010042,1314,32,0,16,0,0,0,0,0,0,0,1131,1019,183,42,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,41,101004,2,48,0,112,141,253,22,41.101004,9.811473748226232,129.0,0.0365296803652968,0.0,0.19254185692541856,0.13926940639269406,0.0167427701674277,0.09817351598173515,510411010042,Tri-Cities Region,1,511773517141.1694,0.17352138459796138,0.06445810076327244,0.4132731593385916,0.09035718062292221,0.021728666155173885,0.13744641214727657
"Block Group 3, Census Tract 1010.04, Chesterfield County, Virginia",510411010043,2492,27,125,8,9,70,19,18,40,14,54,2434,1825,58,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,41,101004,3,169,215,609,6,615,0,41.101004,9.811473748226232,245.0,0.06781701444622792,0.0862760834670947,0.24678972712680577,0.023274478330658106,0.0,0.09831460674157304,510411010043,Tri-Cities Region,1,511773517141.1694,0.17352138459796138,0.06445810076327244,0.4132731593385916,0.09035718062292221,0.021728666155173885,0.13744641214727657
"Block Group 1, Census Tract 1010.07, Chesterfield County, Virginia",510411010071,1359,40,0,0,0,0,0,0,0,19,0,1171,1012,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,41,101007,1,40,19,159,188,347,0,41.101007,13.041488712629654,177.0,0.029433406916850625,0.013980868285504048,0.25533480500367917,0.13833701250919794,0.0,0.13024282560706402,510411010071,Tri-Cities Region,1,511773517141.1694,0.17352138459796138,0.06445810076327244,0.4132731593385916,0.09035718062292221,0.021728666155173885,0.13744641214727657
"Block Group 2, Census Tract 1010.07, Chesterfield County, Virginia",510411010072,1976,36,37,108,0,0,17,0,64,16,0,1929,1686,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,41,101007,2,181,97,243,47,290,0,41.101007,13.041488712629654,258.0,0.09159919028340081,0.04908906882591093,0.14676113360323886,0.023785425101214574,0.0,0.1305668016194332,510411010072,Tri-Cities Region,1,511773517141.1694,0.17352138459796138,0.06445810076327244,0.4132731593385916,0.09035718062292221,0.021728666155173885,0.13744641214727657
"Block Group 3, Census Tract 1010.07, Chesterfield County, Virginia",510411010073,3221,0,54,124,46,56,15,15,15,61,21,3047,2503,174,14,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,51,41,101007,3,224,183,544,160,704,23,41.101007,13.041488712629654,420.0,0.06954361999379075,0.056814653834212976,0.21856566283762807,0.05402049053089103,0.007140639552933871,0.13039428748835766,510411010073,Tri-Cities Region,1,511773517141.1694,0.17352138459796138,0.06445810076327244,0.4132731593385916,0.09035718062292221,0.021728666155173885,0.13744641214727657
"Block Group 1, Census Tract 1010.08, Chesterfield County, Virginia",510411010081,2619,45,0,0,0,31,12,0,11,0,0,2372,1819,247,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,41,101008,1,45,54,553,150,703,0,41.101008,7.553452506133894,198.0,0.01718213058419244,0.020618556701030927,0.26842306223749524,0.09431080565101184,0.0,0.07560137457044673,510411010081,Tri-Cities Region,1,511773517141.1694,0.17352138459796138,0.06445810076327244,0.4132731593385916,0.09035718062292221,0.021728666155173885,0.13744641214727657
"Block Group 2, Census Tract 1010.08, Chesterfield County, Virginia",510411010082,3087,78,0,0,38,66,25,12,23,11,16,3036,2556,51,51,0,0,0,0,14,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,51,41,101008,2,116,153,480,0,480,28,41.101008,7.553452506133894,233.0,0.03757693553611921,0.04956268221574344,0.1554907677356657,0.01652089407191448,0.009070294784580499,0.07547781017168773,510411010082,Tri-Cities Region,1,511773517141.1694,0.17352138459796138,0.06445810076327244,0.4132731593385916,0.09035718062292221,0.021728666155173885,0.13744641214727657
"Block Group 1, Census Tract 1010.09, Chesterfield County, Virginia",510411010091,1964,67,50,44,135,0,23,0,22,0,26,1898,1157,66,44,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,23,0,0,0,0,0,51,41,101009,1,296,71,741,22,763,35,41.101009,14.712463638397852,289.0,0.15071283095723015,0.03615071283095723,0.3884928716904277,0.03360488798370672,0.017820773930753563,0.14714867617107943,510411010091,Tri-Cities Region,1,511773517141.1694,0.17352138459796138,0.06445810076327244,0.4132731593385916,0.09035718062292221,0.021728666155173885,0.13744641214727657
"Block Group 2, Census Tract 1010.09, Chesterfield County, Virginia",510411010092,4071,43,0,0,0,0,82,0,30,10,0,3878,2288,193,133,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,51,41,101009,2,43,122,1590,60,1650,35,41.101009,14.712463638397852,599.0,0.010562515352493244,0.029968066814050603,0.4053058216654385,0.04740849914026038,0.008597396217145665,0.1471382952591501,510411010092,Tri-Cities Region,1,511773517141.1694,0.17352138459796138,0.06445810076327244,0.4132731593385916,0.09035718062292221,0.021728666155173885,0.13744641214727657
"Block Group 3, Census Tract 1010.09, Chesterfield County, Virginia",510411010093,2903,81,83,26,0,11,11,0,18,0,0,2885,1866,18,18,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,41,101009,3,190,40,1019,0,1019,31,41.101009,14.712463638397852,427.0,0.06544953496383052,0.013778849466069583,0.35101619014812263,0.006200482259731312,0.010678608336203927,0.1470892180502928,510411010093,Tri-Cities Region,1,511773517141.1694,0.17352138459796138,0.06445810076327244,0.4132731593385916,0.09035718062292221,0.021728666155173885,0.13744641214727657
"Block Group 1, Census Tract 1010.11, Chesterfield County, Virginia",510411010111,854,0,58,0,0,0,0,0,0,15,0,822,548,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,41,101011,1,58,15,274,0,274,0,41.101011,13.4936539746159,115.0,0.06791569086651054,0.01756440281030445,0.32084309133489464,0.03747072599531616,0.0,0.13466042154566746,510411010111,Tri-Cities Region,1,511773517141.1694,0.17352138459796138,0.06445810076327244,0.4132731593385916,0.09035718062292221,0.021728666155173885,0.13744641214727657
"Block Group 2, Census Tract 1010.11, Chesterfield County, Virginia",510411010112,2140,26,0,83,36,11,0,13,25,11,6,1906,1281,234,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,41,101011,2,145,66,625,80,705,0,41.101011,13.4936539746159,289.0,0.06775700934579439,0.0308411214953271,0.3294392523364486,0.10934579439252337,0.0,0.13504672897196263,510411010112,Tri-Cities Region,1,511773517141.1694,0.17352138459796138,0.06445810076327244,0.4132731593385916,0.09035718062292221,0.021728666155173885,0.13744641214727657
"Block Group 1, Census Tract 1010.12, Chesterfield County, Virginia",510411010121,2312,160,420,0,0,7,0,0,0,0,0,2302,1611,10,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,51,41,101012,1,580,7,691,10,701,17,41.101012,5.394954888602467,125.0,0.2508650519031142,0.003027681660899654,0.3032006920415225,0.004325259515570935,0.007352941176470588,0.05406574394463668,510411010121,Tri-Cities Region,1,511773517141.1694,0.17352138459796138,0.06445810076327244,0.4132731593385916,0.09035718062292221,0.021728666155173885,0.13744641214727657
"Block Group 2, Census Tract 1010.12, Chesterfield County, Virginia",510411010122,1179,0,105,0,0,0,9,0,0,0,0,1131,1064,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,41,101012,2,105,9,67,47,114,0,41.101012,5.394954888602467,64.0,0.089058524173028,0.007633587786259542,0.09669211195928754,0.04071246819338423,0.0,0.0542832909245123,510411010122,Tri-Cities Region,1,511773517141.1694,0.17352138459796138,0.06445810076327244,0.4132731593385916,0.09035718062292221,0.021728666155173885,0.13744641214727657
"Block Group 3, Census Tract 1010.12, Chesterfield County, Virginia",510411010123,1940,114,100,0,0,8,58,0,100,0,0,1932,1522,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,41,101012,3,214,166,410,0,410,0,41.101012,5.394954888602467,105.0,0.11030927835051546,0.08556701030927835,0.211340206185567,0.004123711340206186,0.0,0.05412371134020619,510411010123,Tri-Cities Region,1,511773517141.1694,0.17352138459796138,0.06445810076327244,0.4132731593385916,0.09035718062292221,0.021728666155173885,0.13744641214727657
"Block Group 1, Census Tract 1010.13, Chesterfield County, Virginia",510411010131,1354,22,0,0,9,0,0,17,7,18,0,1322,1283,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,41,101013,1,31,42,39,0,39,0,41.101013,7.601572739187418,103.0,0.022895125553914326,0.0310192023633678,0.02880354505169867,0.023633677991137372,0.0,0.07607090103397342,510411010131,Tri-Cities Region,1,511773517141.1694,0.17352138459796138,0.06445810076327244,0.4132731593385916,0.09035718062292221,0.021728666155173885,0.13744641214727657
"Block Group 2, Census Tract 1010.13, Chesterfield County, Virginia",510411010132,2461,37,0,47,18,75,37,0,57,34,0,2363,1999,98,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,41,101013,2,102,203,364,35,399,0,41.101013,7.601572739187418,187.0,0.04144656643640796,0.08248679398618448,0.1621292157659488,0.039821210889882164,0.0,0.07598537180008126,510411010132,Tri-Cities Region,1,511773517141.1694,0.17352138459796138,0.06445810076327244,0.4132731593385916,0.09035718062292221,0.021728666155173885,0.13744641214727657
