NAME,GEO_ID,B01003_001E,C17002_002E,C17002_003E,C17002_004E,C17002_005E,B01001_023E,B01001_024E,B01001_025E,B01001_047E,B01001_048E,B01001_049E,B03002_002E,B03002_003E,B03002_012E,B03002_013E,B16004_007E,B16004_008E,B16004_012E,B16004_013E,B16004_017E,B16004_018E,B16004_022E,B16004_023E,B16004_029E,B16004_030E,B16004_034E,B16004_035E,B16004_039E,B16004_040E,B16004_044E,B16004_045E,B16004_051E,B16004_052E,B16004_056E,B16004_057E,B16004_061E,B16004_062E,B16004_066E,B16004_067E,state,county,tract,block group,poverty_ratio_sum,over_75_sum,total_minority_non_hispanic,total_minority_hispanic,total_minority,do_not_speak_english_very_well
"Block Group 2, Census Tract 112.02, Albemarle County, Virginia",510030112022,974,32,70,5,12,30,2,0,9,0,33,926,868,48,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,51,3,11202,2,119,74,58,13,71,32
"Block Group 3, Census Tract 112.02, Albemarle County, Virginia",510030112023,1071,5,7,8,9,11,11,8,8,28,30,1029,900,42,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,51,3,11202,3,29,96,129,10,139,10
"Block Group 4, Census Tract 112.02, Albemarle County, Virginia",510030112024,925,4,74,73,25,22,0,0,38,10,21,921,921,4,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,3,11202,4,176,91,0,0,0,4
"Block Group 1, Census Tract 113.01, Albemarle County, Virginia",510030113011,866,0,0,0,0,0,0,0,0,18,0,844,706,22,22,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,51,3,11301,1,0,18,138,0,138,6
"Block Group 2, Census Tract 113.01, Albemarle County, Virginia",510030113012,1137,2,20,0,0,0,0,0,10,0,14,1049,784,88,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,51,3,11301,2,22,24,265,88,353,1
"Block Group 3, Census Tract 113.01, Albemarle County, Virginia",510030113013,1860,30,70,15,16,16,8,15,20,0,65,1860,1657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,3,11301,3,131,124,203,0,203,0
"Block Group 4, Census Tract 113.01, Albemarle County, Virginia",510030113014,576,0,0,8,0,32,0,0,11,0,0,576,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,3,11301,4,8,43,261,0,261,0
"Block Group 5, Census Tract 113.01, Albemarle County, Virginia",510030113015,884,21,14,0,0,0,22,0,0,20,0,884,884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,3,11301,5,35,42,0,0,0,0
"Block Group 1, Census Tract 113.02, Albemarle County, Virginia",510030113021,834,196,51,9,62,0,0,0,0,41,0,821,687,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,51,3,11302,1,318,41,134,13,147,27
"Block Group 2, Census Tract 113.02, Albemarle County, Virginia",510030113022,1528,42,175,152,181,15,0,0,41,0,0,495,431,1033,639,0,0,0,0,0,0,0,0,108,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,3,11302,2,550,56,64,394,458,234
"Block Group 3, Census Tract 113.02, Albemarle County, Virginia",510030113023,1242,287,68,69,46,0,0,0,0,0,0,1180,659,62,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,3,11302,3,470,0,521,24,545,0
"Block Group 4, Census Tract 113.02, Albemarle County, Virginia",510030113024,1092,133,17,23,0,0,0,10,0,0,0,998,807,94,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,3,11302,4,173,10,191,86,277,0
"Block Group 1, Census Tract 113.03, Albemarle County, Virginia",510030113031,1630,148,74,19,33,34,22,16,69,8,54,1474,1010,156,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,3,11303,1,274,203,464,38,502,0
"Block Group 2, Census Tract 113.03, Albemarle County, Virginia",510030113032,2534,26,0,29,61,22,11,0,37,10,0,2375,1895,159,76,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,3,11303,2,116,80,480,83,563,23
"Block Group 1, Census Tract 114, Albemarle County, Virginia",510030114001,743,29,5,0,166,11,10,10,59,12,0,566,418,177,177,24,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,3,11400,1,200,102,148,0,148,59
"Block Group 2, Census Tract 114, Albemarle County, Virginia",510030114002,707,9,29,16,8,7,3,2,14,0,36,707,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,3,11400,2,62,62,154,0,154,0
"Block Group 3, Census Tract 114, Albemarle County, Virginia",510030114003,2365,51,130,35,190,26,30,21,154,85,3,2344,1390,21,21,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,3,11400,3,406,319,954,0,954,4
"Block Group 4, Census Tract 114, Albemarle County, Virginia",510030114004,1616,8,107,27,36,16,10,24,36,9,12,1596,1333,20,9,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,3,11400,4,178,107,263,11,274,12
"Block Group 1, Census Tract 701, Alleghany County, Virginia",510050701001,462,97,57,122,26,28,0,2,6,0,6,462,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,5,70100,1,302,42,57,0,57,0
"Block Group 2, Census Tract 701, Alleghany County, Virginia",510050701002,1718,114,114,26,310,0,0,27,30,5,6,1710,1246,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,5,70100,2,564,68,464,8,472,0
"Block Group 3, Census Tract 701, Alleghany County, Virginia",510050701003,488,17,17,13,13,15,10,8,7,0,6,467,446,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,5,70100,3,60,46,21,0,21,0
"Block Group 4, Census Tract 701, Alleghany County, Virginia",510050701004,1020,237,50,32,0,26,9,37,22,46,137,1020,988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,5,70100,4,319,277,32,0,32,0
"Block Group 1, Census Tract 801, Alleghany County, Virginia",510050801001,1730,105,72,40,0,38,47,0,35,50,19,1723,1594,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,5,80100,1,217,189,129,0,129,0
"Block Group 2, Census Tract 801, Alleghany County, Virginia",510050801002,795,9,93,32,65,18,48,0,29,12,48,795,702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,5,80100,2,199,155,93,0,93,0
"Block Group 3, Census Tract 801, Alleghany County, Virginia",510050801003,1025,72,95,118,54,16,27,1,17,3,47,1025,975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,5,80100,3,339,111,50,0,50,0
"Block Group 1, Census Tract 802.01, Alleghany County, Virginia",510050802011,1691,40,7,14,18,8,7,43,6,15,25,1500,1500,191,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,5,80201,1,79,104,0,0,0,0
"Block Group 2, Census Tract 802.01, Alleghany County, Virginia",510050802012,1072,155,42,31,16,17,23,12,40,0,8,1072,1033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,5,80201,2,244,100,39,0,39,0
"Block Group 1, Census Tract 802.02, Alleghany County, Virginia",510050802021,1022,353,25,10,50,35,14,9,149,6,0,1022,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,5,80202,1,438,213,0,0,0,0
"Block Group 2, Census Tract 802.02, Alleghany County, Virginia",510050802022,574,0,16,0,0,0,0,0,7,0,0,574,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,5,80202,2,16,7,0,0,0,0
"Block Group 3, Census Tract 802.02, Alleghany County, Virginia",510050802023,625,10,49,67,34,0,10,0,15,21,1,625,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,5,80202,3,160,47,122,0,122,0
"Block Group 1, Census Tract 803.01, Alleghany County, Virginia",510050803011,1669,78,42,45,39,25,30,24,13,9,19,1665,1643,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,5,80301,1,204,120,22,0,22,0
"Block Group 1, Census Tract 803.02, Alleghany County, Virginia",510050803021,688,69,17,37,5,21,0,0,29,0,10,679,619,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,5,80302,1,128,60,60,0,60,0
"Block Group 2, Census Tract 803.02, Alleghany County, Virginia",510050803022,687,14,33,0,23,18,6,0,13,5,0,687,677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,5,80302,2,70,42,10,0,10,0
"Block Group 1, Census Tract 9301.01, Amelia County, Virginia",510079301011,1366,0,0,0,48,62,0,0,26,27,18,1226,1130,140,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,7,930101,1,48,133,96,140,236,42
"Block Group 2, Census Tract 9301.01, Amelia County, Virginia",510079301012,838,82,28,0,24,0,2,22,1,18,57,832,620,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,7,930101,2,134,100,212,6,218,0
"Block Group 1, Census Tract 9301.02, Amelia County, Virginia",510079301021,1495,75,320,40,39,23,0,69,51,11,14,1204,972,291,291,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,7,930102,1,474,168,232,0,232,106
"Block Group 2, Census Tract 9301.02, Amelia County, Virginia",510079301022,1646,136,9,12,19,0,27,5,0,60,1,1646,1090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,7,930102,2,176,93,556,0,556,0
"Block Group 3, Census Tract 9301.02, Amelia County, Virginia",510079301023,1671,0,86,0,802,0,0,3,17,10,0,1671,1332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,7,930102,3,888,30,339,0,339,0
"Block Group 1, Census Tract 9302, Amelia County, Virginia",510079302001,1491,74,115,115,67,0,0,0,0,0,0,1491,1254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,7,930200,1,371,0,237,0,237,0
"Block Group 2, Census Tract 9302, Amelia County, Virginia",510079302002,1118,23,16,14,25,16,0,27,14,18,45,1118,939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,7,930200,2,78,120,179,0,179,0
"Block Group 3, Census Tract 9302, Amelia County, Virginia",510079302003,1478,50,0,14,0,89,13,15,77,15,54,1478,1066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,7,930200,3,64,263,412,0,412,0
"Block Group 4, Census Tract 9302, Amelia County, Virginia",510079302004,2117,210,236,0,14,96,0,16,62,16,0,2117,1290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,7,930200,4,460,190,827,0,827,0
"Block Group 1, Census Tract 101, Amherst County, Virginia",510090101001,1195,64,248,63,19,16,0,12,0,16,0,1108,657,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,9,10100,1,394,44,451,87,538,0
"Block Group 2, Census Tract 101, Amherst County, Virginia",510090101002,1167,36,17,18,35,45,16,0,18,20,0,1167,1081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,9,10100,2,106,99,86,0,86,0
"Block Group 3, Census Tract 101, Amherst County, Virginia",510090101003,637,67,75,0,105,17,0,0,15,0,0,637,597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,9,10100,3,247,32,40,0,40,0
"Block Group 4, Census Tract 101, Amherst County, Virginia",510090101004,1843,33,103,47,186,45,0,0,73,39,0,1824,1582,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,9,10100,4,369,157,242,0,242,0
"Block Group 1, Census Tract 102.01, Amherst County, Virginia",510090102011,1788,288,68,0,20,60,18,15,0,16,0,1748,1509,40,28,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,24,0,0,0,51,9,10201,1,376,109,239,12,251,31
"Block Group 2, Census Tract 102.01, Amherst County, Virginia",510090102012,1329,20,70,89,388,6,26,22,70,35,58,1161,953,168,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,9,10201,2,567,217,208,10,218,0
"Block Group 3, Census Tract 102.01, Amherst County, Virginia",510090102013,1727,49,36,152,118,35,0,0,51,36,15,1634,1157,93,67,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,9,10201,3,355,137,477,26,503,17
"Block Group 1, Census Tract 102.02, Amherst County, Virginia",510090102021,447,90,12,53,36,12,13,0,0,35,0,447,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,9,10202,1,191,60,139,0,139,0
"Block Group 2, Census Tract 102.02, Amherst County, Virginia",510090102022,2137,78,26,36,0,31,0,0,100,0,17,2101,1977,36,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,9,10202,2,140,148,124,36,160,10
"Block Group 1, Census Tract 103, Amherst County, Virginia",510090103001,815,20,50,14,9,22,17,0,0,16,7,741,516,74,74,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,9,10300,1,93,62,225,0,225,23
"Block Group 2, Census Tract 103, Amherst County, Virginia",510090103002,1358,27,80,1,0,42,1,0,30,11,0,1337,1220,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,9,10300,2,108,84,117,21,138,0
"Block Group 3, Census Tract 103, Amherst County, Virginia",510090103003,952,37,16,0,113,26,28,21,44,0,35,924,923,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,9,10300,3,166,154,1,0,1,0
"Block Group 1, Census Tract 104.01, Amherst County, Virginia",510090104011,2535,45,100,54,338,64,14,8,31,8,35,2490,1529,45,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,9,10401,1,537,160,961,8,969,0
"Block Group 2, Census Tract 104.01, Amherst County, Virginia",510090104012,1204,110,85,0,78,10,0,12,4,11,16,1204,848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,51,9,10401,2,273,53,356,0,356,13
"Block Group 1, Census Tract 104.02, Amherst County, Virginia",510090104021,1941,42,62,158,2,89,38,27,62,44,54,1941,1438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,9,10402,1,264,314,503,0,503,0
"Block Group 2, Census Tract 104.02, Amherst County, Virginia",510090104022,896,0,0,60,22,30,11,8,44,0,33,896,871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,9,10402,2,82,126,25,0,25,0
"Block Group 1, Census Tract 105.04, Amherst County, Virginia",510090105041,903,42,176,2,26,0,0,18,20,0,12,903,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,9,10504,1,246,50,283,0,283,0
"Block Group 2, Census Tract 105.04, Amherst County, Virginia",510090105042,680,111,35,27,13,10,18,49,38,41,10,676,532,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,9,10504,2,186,166,144,0,144,0
"Block Group 3, Census Tract 105.04, Amherst County, Virginia",510090105043,2435,46,408,52,0,13,8,0,9,0,20,2313,1722,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,9,10504,3,506,50,591,122,713,0
"Block Group 1, Census Tract 105.05, Amherst County, Virginia",510090105051,1038,49,28,123,25,15,18,6,19,16,9,1038,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,9,10505,1,225,83,340,0,340,0
"Block Group 1, Census Tract 105.06, Amherst County, Virginia",510090105061,1767,145,54,33,150,9,22,12,31,66,33,1748,1006,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,9,10506,1,382,173,742,0,742,0
"Block Group 1, Census Tract 106, Amherst County, Virginia",510090106001,1570,88,76,5,37,11,0,19,47,0,21,1570,1009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,9,10600,1,206,98,561,0,561,0
"Block Group 2, Census Tract 106, Amherst County, Virginia",510090106002,1017,43,97,111,171,9,11,11,0,73,29,959,547,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,9,10600,2,422,133,412,0,412,0
"Block Group 1, Census Tract 401.01, Appomattox County, Virginia",510110401011,2698,51,302,101,3,63,0,0,43,0,0,2669,1926,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,11,40101,1,457,106,743,0,743,0
"Block Group 2, Census Tract 401.01, Appomattox County, Virginia",510110401012,1118,49,67,0,0,0,0,51,0,39,0,1111,926,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,11,40101,2,116,90,185,0,185,0
"Block Group 1, Census Tract 401.02, Appomattox County, Virginia",510110401021,1345,173,324,159,13,12,13,7,12,20,14,1343,667,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,11,40102,1,669,78,676,2,678,0
"Block Group 2, Census Tract 401.02, Appomattox County, Virginia",510110401022,1381,27,14,80,0,35,0,0,35,0,29,1381,1209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,11,40102,2,121,99,172,0,172,0
"Block Group 3, Census Tract 401.02, Appomattox County, Virginia",510110401023,973,17,87,90,21,6,24,23,19,0,62,910,827,63,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,11,40102,3,215,134,83,33,116,0
"Block Group 1, Census Tract 402, Appomattox County, Virginia",510110402001,924,124,69,0,47,33,3,0,6,51,7,910,685,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,11,40200,1,240,100,225,0,225,0
"Block Group 2, Census Tract 402, Appomattox County, Virginia",510110402002,1187,48,7,46,0,0,21,4,24,13,22,1020,893,167,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,11,40200,2,101,84,127,76,203,0
"Block Group 3, Census Tract 402, Appomattox County, Virginia",510110402003,2383,81,97,83,122,103,10,0,73,39,25,2383,1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,11,40200,3,383,250,431,0,431,0
"Block Group 1, Census Tract 403, Appomattox County, Virginia",510110403001,1403,134,41,53,101,12,33,0,67,15,5,1403,1256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,11,40300,1,329,132,147,0,147,0
"Block Group 2, Census Tract 403, Appomattox County, Virginia",510110403002,687,243,32,40,0,0,29,0,34,18,0,687,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,11,40300,2,315,81,387,0,387,0
"Block Group 3, Census Tract 403, Appomattox County, Virginia",510110403003,1395,65,45,208,161,37,0,19,13,15,5,1374,1173,21,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,11,40300,3,479,89,201,13,214,0
"Block Group 4, Census Tract 403, Appomattox County, Virginia",510110403004,545,25,2,27,13,18,19,3,23,0,37,529,457,16,16,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,11,40300,4,67,100,72,0,72,6
"Block Group 1, Census Tract 1001, Arlington County, Virginia",510131001001,1604,34,2,0,10,22,13,12,0,0,0,1391,852,213,122,0,0,0,0,0,0,0,0,28,0,0,0,218,0,0,0,0,0,0,0,0,0,0,0,51,13,100100,1,46,47,539,91,630,246
"Block Group 2, Census Tract 1001, Arlington County, Virginia",510131001002,991,0,10,0,0,11,22,0,0,22,25,901,680,90,80,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,28,0,0,0,51,13,100100,2,10,80,221,10,231,38
"Block Group 3, Census Tract 1001, Arlington County, Virginia",510131001003,1099,13,0,0,0,14,0,0,10,0,0,1063,951,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,13,100100,3,13,24,112,36,148,0
"Block Group 4, Census Tract 1001, Arlington County, Virginia",510131001004,1813,35,18,0,190,49,0,0,35,33,29,1752,1638,61,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,13,100100,4,243,146,114,12,126,0
"Block Group 1, Census Tract 1002, Arlington County, Virginia",510131002001,1237,20,12,0,2,0,0,0,11,14,16,1084,885,153,49,0,94,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,13,100200,1,34,41,199,104,303,140
"Block Group 2, Census Tract 1002, Arlington County, Virginia",510131002002,1588,0,0,54,0,15,37,15,46,0,77,1530,1394,58,58,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,13,100200,2,54,190,136,0,136,110
"Block Group 3, Census Tract 1002, Arlington County, Virginia",510131002003,761,29,0,0,0,11,0,0,10,28,0,714,573,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,13,100200,3,29,49,141,0,141,0
"Block Group 4, Census Tract 1002, Arlington County, Virginia",510131002004,1620,0,0,0,0,75,0,28,75,43,22,1620,1602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,13,100200,4,0,243,18,0,18,0
"Block Group 5, Census Tract 1002, Arlington County, Virginia",510131002005,1488,17,15,0,0,26,0,0,40,0,0,1389,1278,99,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,13,100200,5,32,66,111,41,152,0
"Block Group 1, Census Tract 1003, Arlington County, Virginia",510131003001,2002,45,0,0,0,83,0,19,31,22,61,1541,1081,461,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,13,100300,1,45,216,460,219,679,0
"Block Group 2, Census Tract 1003, Arlington County, Virginia",510131003002,1416,0,0,17,0,7,0,0,0,0,22,1329,1254,87,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,13,100300,2,17,29,75,0,75,0
"Block Group 3, Census Tract 1003, Arlington County, Virginia",510131003003,1239,0,19,0,0,23,9,10,13,26,9,1239,1108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,13,100300,3,19,90,131,0,131,0
"Block Group 4, Census Tract 1003, Arlington County, Virginia",510131003004,771,0,33,376,0,0,10,0,59,13,0,668,355,103,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,13,100300,4,409,82,313,63,376,0
"Block Group 5, Census Tract 1003, Arlington County, Virginia",510131003005,1370,5,1,0,0,0,10,0,9,0,0,1284,908,86,20,0,0,0,0,0,0,0,0,15,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,51,13,100300,5,6,19,376,66,442,23
"Block Group 1, Census Tract 1004, Arlington County, Virginia",510131004001,1632,12,47,0,0,21,16,13,37,12,8,1630,1521,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,13,100400,1,59,107,109,0,109,0
"Block Group 2, Census Tract 1004, Arlington County, Virginia",510131004002,794,5,0,0,0,4,27,0,44,20,5,754,559,40,29,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,51,13,100400,2,5,100,195,11,206,13
"Block Group 3, Census Tract 1004, Arlington County, Virginia",510131004003,1437,65,56,0,0,10,19,18,8,8,12,1386,1252,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,13,100400,3,121,75,134,0,134,0
"Block Group 1, Census Tract 1005, Arlington County, Virginia",510131005001,1307,8,0,0,0,5,0,10,19,0,0,1146,934,161,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,13,100500,1,8,34,212,104,316,0
"Block Group 2, Census Tract 1005, Arlington County, Virginia",510131005002,737,8,0,7,0,20,10,13,8,10,11,737,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,13,100500,2,15,72,126,0,126,0
"Block Group 3, Census Tract 1005, Arlington County, Virginia",510131005003,1047,0,0,0,0,5,9,18,0,8,18,951,867,96,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,13,100500,3,0,58,84,70,154,0
"Block Group 4, Census Tract 1005, Arlington County, Virginia",510131005004,1391,31,3,10,269,10,9,0,0,0,0,1153,940,238,15,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,13,100500,4,313,19,213,223,436,8
"Block Group 1, Census Tract 1006, Arlington County, Virginia",510131006001,1145,25,23,60,0,27,46,4,50,4,69,967,752,178,98,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,51,13,100600,1,108,200,215,80,295,20
"Block Group 2, Census Tract 1006, Arlington County, Virginia",510131006002,1159,1,28,11,0,10,19,5,16,0,4,1048,799,111,90,0,0,0,0,14,0,0,0,20,0,0,0,14,0,0,0,0,0,0,0,9,0,0,0,51,13,100600,2,40,54,249,21,270,57
"Block Group 3, Census Tract 1006, Arlington County, Virginia",510131006003,1145,29,25,12,0,9,23,0,0,12,12,1103,927,42,33,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,12,0,0,0,51,13,100600,3,66,56,176,9,185,69
